Time,S11_0307a3cec15787560b7d0ba094f74d1decb2fa72,S11_0f415416ff153479d65f54df3fa9974af46e3a89,S11_1caab5f0e80231e1c6fdefc00edec4fdb6a02c5f,S11_27fbb11689277a30f5db9c71b42e1d3826bd34ff,S11_2ce3e7e1a5365dc54c7f4fc6284f0052397702b9,S11_2d837275047e5fdce39fda42b541dbf6c858a4d1,S12_350c6b9720ebb1e1a04e8f88ad0fa114c2af77b3,S12_39f06481738604cb5916dce15639e380514b99ca,S12_432650b919537d23cb4054fdb85a07eecaa4524c,S12_49228b90116c6075fabcd8a1cf0e48e016373614,S12_4db83178615678a918dfa6a38ae6e23de7a2d39a,S12_5e9c55269b890ad82c8ebbd146ea2a563fe768ce,S21_75d0930659fc8dcdaffed6c60d5871a969a76a87,S21_7bf877fd51c1c6db07c1fb0255eac4540030f28f,S21_7ebc4dd008e424c2510c6581a195524563b00ee9,S21_89819f031b89125c8c4b364317478f078925fe38,S21_a0ab25616dde3d31062ade71f866faa3b1e8e18f,S21_a4656735af4aa0ba2e4758f8d4f6e411cfc55097,S22_a52f9650e9aa3d60e43792eb2574e0e76bb00aaf,S22_b3e1bf5d8d0337b42f972ca11beafea062bd99be,S22_c41c064e0aa78571b028c8673ebe7abd59d0e6d8,S22_c55a669913fe883d9ec913821688656ea8e4c884,S22_da3ac5e45e56e0e2263f39f38c033366f5d1e0c4,S22_fe2245a4afe0afc24d215dd4abd2ffb34610dd27
2018-03-17,12.459462963124999,27.317495370416665,12.719451388562499,18.839578703875002,24.758060185069446,40.68311805548611,26.488694444444445,18.362090277555556,32.77617361131944,13.3850925925,29.05162037013889,27.12900694416667,39.79269907409722,19.211037037291664,26.003557870694447,47.774636574027774,46.97538194458333,27.554793981319445,25.397231481666665,32.59291203722222,35.78553703694445,11.295307870479167,17.851129629652778,20.583990740972222
2018-03-18,12.4542361111875,27.943539352083334,12.47357407436111,17.96911111129861,24.817576388888888,39.294523148125,26.739946758958336,18.16358564823611,31.193967592499998,13.359592592152778,29.90698842576389,27.746868055833332,40.84224305541667,18.912023148472223,26.249574073819446,47.048493055277774,46.41647222229167,27.824122685000003,26.65807407409722,33.03517361097222,37.95674999986111,11.683437500583333,17.63602777777778,20.84877546326389
2018-03-19,13.064196759340279,27.907986111319445,12.437854166625,32.98030324104861,41.48141666631945,47.78269675895834,57.55742361104166,19.68781944439583,30.92479629625,20.398243055555557,38.18332175951389,26.53090277763889,39.344430555694444,22.121668981458335,24.426333333194446,52.58918055548611,44.94215277798611,37.82165740715278,24.73593518527778,32.886365740694444,44.95695370347222,10.929432870555555,22.265351851944445,21.791874999791666
2018-03-20,13.4799861110625,28.45041435173611,11.290442129736112,38.58564583305556,40.419803240625,46.37049074069444,57.46230092527777,19.09631249976389,33.626083333333334,20.101479166458333,38.16698148118056,27.12531712986111,40.03721296319444,21.689532407361114,25.721682870416668,52.95806944458334,45.188027777916666,33.18795601791666,24.379150463055556,33.068622685625,48.622453703472225,10.962576389006944,19.814300925902778,22.815983796527778
2018-03-21,13.333372685437501,29.029597222430557,11.725539352006944,37.70937962972222,39.8400300925,47.690333333125,53.86251620354167,19.05221990763889,33.06917361131944,20.03137036986111,38.87274305597222,27.895331018680555,42.13386574076389,22.48137500013889,25.685002314722222,52.806243055555555,45.59546759277778,31.484993055416666,26.617870370555558,35.99936342576389,49.39128703701389,11.5159953700625,19.903358796319445,24.200557870555556
2018-03-22,13.533333333055555,28.766069444374995,11.844523148361112,32.195055555625,40.27239814819445,48.770196759444445,54.06327314791667,18.17391666665972,31.64471990708333,18.544585647916666,40.335550925625,27.38716898090278,41.43191666625,22.004449074097224,24.967983796319444,52.942395833333336,44.62306712909722,31.356488425694447,25.014590277986112,33.10862962972222,47.99240277763889,11.443849536909722,21.262229166805557,22.58073611097222
2018-03-23,12.405916667069445,27.414303240486113,10.925416666506944,24.828541666263888,40.40581018527777,45.885835648125,52.82957407409722,15.907641203770835,29.247358796388887,17.07322453715278,40.202185184861115,23.361749999930556,39.44789583326389,21.18921296298611,23.17483796291667,51.612562500624996,40.59182175951389,27.022312499791667,21.670016203611112,30.894150463055553,45.30016666666667,10.772997685159723,18.78217361104861,20.502423610972222
2018-03-24,11.711349537180556,27.463194444166664,10.466446759423611,17.900453703680554,25.091500000069445,40.72951620381944,24.100296296319446,14.488840277645831,28.821194444374996,12.402932870368055,30.62876851826389,24.352560185555557,36.98065972201388,17.197270833541666,24.802532407708334,45.59947453736111,40.393425925555555,27.12793055527778,22.54961342611111,30.577710647708336,38.39055787076389,9.989775462902777,16.122118055680556,21.09180555520833
2018-03-25,11.766712963006945,26.102437499722225,10.975995370430557,17.239402777798613,27.463828703819445,38.914467592430555,23.970574074027777,14.525402777673612,26.438837962916665,12.524386574194445,28.241643518472223,23.716076389027776,37.04402546298611,17.99451620326389,25.273465277708333,44.29586111097222,39.80784490715278,27.431983796388888,21.690581018819444,31.459259259097223,35.326944444375,10.140192129680555,17.241777777916667,19.582662036944445
2018-03-26,11.997518518388889,26.667113425694442,11.614925925784723,28.995729166715275,43.56319444430555,46.549099537361116,58.9328518520139,16.371738425979167,28.88444444465278,18.135386574027777,38.77203703715278,24.803245370416665,37.61004398131944,21.696949073958333,23.933546296388887,54.24810879638889,42.51744212993056,29.315837962847223,23.82340740736111,30.17886805576389,43.23046296277778,10.564449073881944,19.92133333347222,19.502178241458335
2018-03-27,12.208627314847222,26.28503935166667,11.273432870618056,33.92620601847222,42.049719907083336,47.398817129583335,58.95888657416666,16.929886574486112,28.304743055416665,19.40618981484028,39.72875462951389,25.50876851840278,36.83968287034722,21.482844907291664,23.430766203333334,53.23296527819444,44.70524768513889,31.646189814861113,22.349189814930554,30.33774999972222,43.12082870354166,10.956122685416666,20.892011573819445,20.146893518749998
2018-03-28,11.115377314784721,26.300834031944444,11.845393518631944,31.585634259444443,44.068888889027775,47.17414351868055,55.28013888868056,17.45633796314583,28.475662036993057,20.150405772173613,40.75166527486111,25.53215277798611,39.67492361083333,20.374210648263887,23.76780902736111,53.20580970375,44.84454861104167,29.4248425925,22.05285416682639,29.666620370347218,45.52829861118055,10.735835647993055,20.057092592361112,19.724773147986113
2018-03-29,10.396900463055555,24.67523611125,11.37163425917361,25.664150462569445,41.15251620361111,46.05090509201389,51.21737731479166,17.875768518520832,27.57876620375,16.691115740993055,36.72402777805556,24.179465278055556,37.318004629444445,20.729166666944444,22.941180555694444,52.07294907423611,44.49138194451389,36.514747684583334,22.25161111111111,29.31081944465278,48.464703703750004,9.958155092298611,21.13119675923611,19.980652777569443
2018-03-30,11.929194444409722,26.365826389027777,11.186678240694444,19.889368055229166,31.72812037,39.085967592569446,33.50087037027778,16.882053240902778,29.549854166597225,11.743502314756945,30.79389120402778,24.718412037083333,38.41843518548611,20.054219907708333,24.12965277736111,46.97174537013889,44.41705324090278,34.496398148263886,22.862291666458333,31.131310185138886,45.28811342618056,9.515874999763888,18.309298611458335,20.23407870375
2018-03-31,10.200874999951388,25.26314120388889,10.63024768513889,19.175749999930556,24.808863425972223,36.73643518513889,23.784956018680553,16.128377314576387,26.580687500069445,11.354078703701388,28.06420370388889,22.52759259229167,34.96279398159722,18.304344907708334,22.817847221875,43.30472916694444,42.316048611041666,28.77802314840278,22.39015046277778,29.39453240777778,39.01732638909722,8.998101851763888,15.787511573819444,19.69661342576389
2018-04-01,10.17133564797222,24.157803240347224,10.952564814694444,19.521983796597222,24.49071296340278,34.77631481479167,22.611043981597224,15.797164352125,24.645606481597223,10.940668981493054,27.104937500069447,22.486182870694442,33.843502314999995,17.866187500000002,23.02596296298611,40.81409490708333,39.00649305583333,30.47524768541667,20.919898148055555,28.435752314722222,39.01694907416666,8.251858796256945,14.9518634258125,19.535240740833334
2018-04-02,10.181791666694444,25.280087963055554,11.533312500173611,20.155921296506946,33.398562500625,32.647231481805555,31.74242129597222,16.11230787066667,25.457800926319447,11.885298611166668,30.65366898145833,23.01216898173611,35.472754629791666,18.933331018472224,22.56279398138889,44.51677546284722,37.58937268527777,35.962224536875,21.876236111041667,29.649828703472224,41.42659953673611,8.325115740708334,16.708583333333333,19.717840277500002
2018-04-03,10.606208333493056,24.54303009236111,10.939958333006945,26.147010303541666,44.805289352500004,44.581916666527775,53.93167361090278,14.056958333659722,25.620812499930555,19.098627315,38.63071296270833,23.476733796180557,37.054875440694445,20.58676157402778,21.39250231486111,51.475569444305556,41.520493055555555,40.15822453715278,19.638641204097222,27.962620370208334,48.69094213,8.549111111069443,16.83936574076389,18.21589351847222
2018-04-04,9.766226851965278,23.74617361125,10.573435185291666,24.50070833298611,42.82445601854167,45.05834490736111,56.41167129611111,15.255057870270832,25.51721296326389,19.78587500027778,41.85162037020834,23.767060185277778,37.19108333326389,22.17150000013889,22.678798611250002,52.27188657388889,41.07822453673611,41.20070138868056,22.487983796319444,28.02758796270833,54.08649074104167,8.936729166784723,17.56225462976389,16.816726851805555
2018-04-05,9.826023148187499,23.791113425972224,9.7910995370625,27.102761574305553,43.48926620388889,43.35105787034722,56.41759027777778,14.108171296159721,24.775289351805554,19.76538194451389,41.523402777569444,21.19682638875,36.32426620381945,21.274131944375,21.858277777916665,52.30010879638889,37.89962268541667,46.95160416666667,20.358305555555557,26.749131944444443,56.67684259243056,8.766148148444445,16.536277777875,16.47822453763889
2018-04-06,10.22452777792361,22.68549537076389,9.605087962993055,24.375215277680557,42.57074768548611,41.05105324048611,52.21271296270833,15.501979166694444,20.92552083347222,16.258851851638887,38.110189815,20.831120370277777,34.84406249993056,19.458020833125,21.666502314930554,51.91153009243055,35.55487037013889,43.52109490756945,17.867879630041667,25.279402777708334,53.98396296277778,8.741182870229167,16.60572222201389,15.893560185277778
2018-04-07,11.166516203569445,22.57121990715278,8.037300926152778,17.26085648111111,29.217048611180555,35.338081018124996,22.464969907152778,13.676245370555556,20.994069444444445,11.155944444493056,29.540317129374998,19.886481481458333,34.05014120361111,15.789597222361111,23.11214120402778,48.27260648145833,36.08557407402778,33.2397754625,18.79613888879861,25.342590277916667,49.51120601854167,8.738833333243056,13.810576388736111,16.32460879625
2018-04-08,11.427199074208334,20.87002777777778,8.781837963069444,17.493250000020836,32.275502315000004,34.89715046291666,22.356604166527777,13.755002314666667,19.546803240743056,11.163736110916666,27.065175925833334,19.278349536805553,32.33928240736111,16.046613425902777,21.507703703611114,47.07109953701389,34.644078703402776,38.14453703729166,17.019164351875002,24.209319444791667,42.976548611111106,8.77855555557639,14.567993055506943,14.658004629555556
2018-04-09,9.95858564829861,20.756328703888887,9.0008726850625,20.09300694473611,49.316212962777776,42.050773148263886,53.00475462972222,14.264486111333333,19.83579629602083,19.640002315055554,37.527854166875,20.16295138888889,34.76783564805556,19.380972222083333,20.05441203722222,53.32259027763889,34.99864120395833,53.29281944423611,17.0449375001875,24.25628009263889,49.27609722201389,9.521041666805555,17.130495370069447,14.506747685305555
2018-04-10,10.611391203763889,20.660594907013888,9.886576388979167,22.95245370398611,41.51968055534722,43.23431481465278,57.22044907409722,14.707969907381944,23.614743055416668,24.32717592611111,38.22975231486111,21.319587962499998,35.60523148180555,19.04740972229167,22.500150463055558,54.70030555548611,36.79254861104167,58.26299999972222,19.90580787048611,26.277486111041668,53.16965972236111,10.164081018409723,17.296368055520833,16.61797453736111
2018-04-11,10.29980324092361,22.0120300925,9.515574073965277,23.096773148159723,45.510460648125004,41.35207638888889,54.785608796249996,14.678706018305556,21.00718518486111,21.35329629625,38.796585648124996,21.227432870416667,35.566069444652776,19.869645833472223,21.130874999722224,53.814284721736115,36.869541666874994,52.46162731493055,18.737252314930558,26.108923610972223,49.44881018527778,9.379729166583333,16.881138888888888,16.602462963125
2018-04-12,10.478736111277778,21.854525463055555,8.495071759402778,20.629275462944445,46.115266203472224,41.57940046270833,55.03325925958333,14.82672222226389,20.946159722569448,21.727726851736108,39.24889814847222,20.794400463402777,34.61838425930555,19.237328704027778,20.28703935201389,51.70187499965278,33.805749999722224,54.10718518534722,17.84371527763889,25.27494212951389,50.46484027805556,9.27344907373611,15.305967592777778,15.186472222569442
2018-04-13,10.873865740979166,21.904409722222223,7.976453703479168,19.18688425945833,44.867877315138884,41.33346296298611,53.48526157388889,15.590141203888887,19.685293981388888,20.780874999583332,39.023731481180555,20.386178240555555,33.20156481465278,18.444814814444445,20.960861110902776,50.17959722201389,34.55747453680556,43.72538194423611,19.610069444395833,23.00423611138889,53.80723611111111,9.580472222361111,14.302472221979166,14.591550925972221
2018-04-14,11.846752314833333,21.65605324090278,8.7413935184375,16.630520833319444,30.915819444583335,35.33509722236111,26.1984675925,15.790092592458333,20.682564815,14.31648842590278,28.410636574166666,20.54552314784722,34.362381944652775,16.093650462430556,21.465715277916665,45.63887731430556,34.7665324075,29.57269212972222,17.02188888867361,23.733458333541666,43.04317592611111,9.508469907694444,14.071668981409722,14.840712963055555
2018-04-15,11.743541666798611,21.280368055833335,8.078171296055555,16.196680555763887,31.983078703680558,35.612509259305554,25.924391203680557,16.244416666708332,18.72965740736111,14.596585648333335,26.67327083340278,20.07217129625,33.24861805583333,16.662833333125,22.505136573958332,45.69487499986111,33.25778935215278,32.913460648124996,16.16330324071528,23.745307870416667,39.281236110902775,9.496685185159722,14.892432870118057,14.278122685041666
2018-04-16,10.142076388916667,21.41708333354167,9.13543981479861,19.70790046309722,50.30527546291667,43.390245370277775,57.54709259229167,17.275530092402775,18.58918981470139,22.818027778125,39.04323379597222,20.964057870347222,32.76423148173611,19.087874999930555,21.435370370416667,52.57192361138888,32.65223148131944,47.734023148472225,18.126877314722222,22.870550926041666,50.166493055694446,9.376615740729166,17.852317129520834,15.301240740645833
2018-04-17,10.857398148430555,19.439233796388887,6.515016203854167,18.65612731494444,50.97775000027778,41.32898379618055,54.81327777791667,16.059071759604166,18.317525463124998,22.81110879625,41.45915046354167,19.294173611458334,32.520467592708336,18.407594907013888,20.78578703708333,53.26153240770834,29.772682870416663,46.46286574041667,15.687768518243056,21.554428240902777,48.4452847225,8.681826388972222,15.969719907631944,14.646687500118055
2018-04-18,11.181444444222223,19.12022916673611,6.267395833305556,19.150648148152776,51.838638888819446,40.96594444381944,54.28671296291667,15.798791666902778,17.369546296298612,24.669731481041666,41.19260416701389,18.523120370277777,32.70691898104167,18.642564814722224,20.439467592777778,52.465629629791664,30.279962962986115,46.96139814784723,15.164703703541667,21.671527777569445,46.28412268513889,8.887888888847222,14.821685185236113,13.589703703590278
2018-04-19,11.355104166159723,19.252368055486112,5.973965277708333,18.9741805554375,51.337849536875,41.86617361118056,54.19516666625,16.228722222583333,18.345261574125,26.229532407222223,41.32928240722222,18.69461111111111,31.26008796291667,18.905363425902777,19.687858796388888,53.07986805569445,28.749120370625,46.61864351854167,14.303071759430557,20.688210648402777,49.46400694472222,8.719432870444443,15.34818287042361,13.950710648034722
2018-04-20,13.32840972226389,18.558865740763892,6.188085648097222,18.877643518256946,52.78782407402778,40.65721990736111,51.80881712972222,15.406754629402778,17.24196296298611,24.020194444375,39.31612037034722,17.930500000277778,31.753136574166668,18.696203703680553,20.33860879645833,53.73769907409722,29.28190509270833,42.52202314805555,14.48047916682639,20.085224537083334,46.894613426041666,8.673252314826389,15.305979166604166,15.206615740576389
2018-04-21,13.55887268509722,19.348937500138888,6.377104166923611,16.352613425819445,36.18891898159722,35.41306018555556,24.395574074375002,14.645178240861112,16.932627314861108,17.634907407430557,29.830567129513888,18.052462962638888,31.930046296041667,15.743256944791666,22.34955324097222,48.51867129631945,29.25258101875,28.75299768541667,14.271335647909723,20.82935416673611,43.64060416652777,8.258055555652778,11.422835647868055,14.735456018381946
2018-04-22,12.632303240861113,18.227203703381946,6.605650463006945,15.775638888770835,35.878379629375004,34.364423611041666,24.46633101847222,14.612196759284721,15.450201389076389,17.665506944375,27.6013472225,18.952289351875,30.647791665972225,15.596337963215278,22.04464583375,48.63247453743056,27.678094907291666,33.808569444583334,15.263416666472223,20.06569444423611,42.19716203715278,7.689479166548612,12.141192128951388,13.943724536590278
2018-04-23,10.02404861115972,18.714722221847225,7.600881944513889,18.53607638884722,51.562553240625,41.96843287034722,53.58277777784722,16.071233796145833,17.962555555347222,25.216393518472223,39.513083333125,19.858939814305554,31.62565509243056,19.23823379625,20.509648148055554,54.92432870347222,29.605946759305557,45.99899999965278,16.109192130118053,22.015173611131942,44.393069444513884,7.977953703541666,15.75914814773611,13.886074074354166
2018-04-24,12.094300925680555,17.871344907305556,5.771379629583333,18.78854629648611,51.22522453701389,40.688622685000006,55.00477083305556,15.84668750013889,16.499863425902777,26.072157407430556,42.092333333263895,19.009650462708336,30.799138889027777,18.175055555625,19.680884259305557,53.754444444097224,28.088048611180554,48.86456481493056,15.454261574229166,20.154261574375,44.29294212958334,7.891157407305556,14.634812499868056,14.710023148215278
2018-04-25,12.364013888958333,18.498064814750002,6.503726851847222,18.786583333097223,54.214405092152774,41.0069675925,52.448824074097224,15.826974536756943,16.677766203819445,24.17219212986111,42.64465740694445,19.40329861097222,32.53892361131945,19.80773148138889,20.192215278055556,52.36420833354166,29.172384259375,49.00189351833333,15.7513263888125,19.85559259263889,46.253013888958336,7.473291666729166,14.688597222291666,15.08327314807639
2018-04-26,12.323203703506945,18.285212962236113,7.0853101850625,19.47510648132639,52.302881944513885,41.60159953680555,53.67634722194444,14.745180555402776,16.810416666833333,25.71817824076389,40.28365972236111,19.346587962847224,32.35715740784722,18.77536342590278,19.926284721805555,52.14892824090278,28.478131944791667,47.39340740708334,15.30901851838889,20.5734143520625,47.741946759444446,7.505685185222223,16.05991666641667,16.0161574075
2018-04-27,13.133687500055556,18.46635879636111,6.611636573993056,18.161148148340278,49.355196759375,40.637738425625,51.88880092597222,15.586944444659723,16.478247685395832,21.909178240694445,39.27038888861111,18.387377314652777,31.765696759513887,18.78930092583333,20.32034953715278,51.45269444458333,28.54927314798611,42.15219444402778,14.487178240791666,20.82529861092361,46.10887037027778,7.854726851805555,15.493666666291666,15.932907407430555
2018-04-28,13.431465277874999,18.514872685368054,7.518400463027778,16.553222222166667,34.29590972166667,35.005689814791666,25.403814814930556,15.724543981347223,16.466118055791668,17.196055555624998,29.506273148333335,18.671062499999998,31.049282407222222,15.528701388819444,21.28160185152778,47.307914351875,30.444344907430555,31.208953703680557,14.718180555437499,21.122655092340278,39.57546527784722,7.4272083331875,12.420641204069446,15.646504629534721
2018-04-29,14.150564814777777,18.424469907638887,8.385439814541666,15.404731481340276,34.883393518055556,35.29975000027778,24.363108796180555,15.692689815048611,16.91147916683333,16.846837963333332,27.59016666645833,19.60130324083333,30.91211805625,16.902997685,22.319409722291667,47.15075231506945,31.54876388916667,33.88199537013889,15.74628703677778,21.55279629625,40.52174305513889,8.422069444388889,13.481648148083332,16.10804398159722
2018-04-30,11.9052361113125,19.323541666319446,8.169634259277778,18.40702314817361,47.465900463055554,41.542351851666666,52.03978472236111,15.261942129666668,17.76213194465278,23.955365740694443,38.76669675923611,20.4175625,32.31420833319444,19.29281018513889,21.130020833611113,52.51540740736111,29.440923610902775,48.529287036944446,15.722240740159723,21.173708333125,47.10221296298611,8.914805555458333,17.074111110930556,17.074358796666665
2018-05-01,11.553766203944445,19.424053240666666,8.238060185118055,18.998594907305556,46.05555555527778,41.93550231465278,50.12836574097222,16.762581018340278,19.753750000277776,20.170999999930554,38.26197916652777,21.21651388875,33.70030092604166,20.162636573958334,21.920731481597223,52.89678009284722,31.643361111527774,48.43299305576389,16.696053240763888,22.91639351865972,46.97942361138889,8.142946759173611,17.298143518618055,16.18795370347222
2018-05-02,12.289104166798612,19.774851851805558,8.379513888930555,19.109120370409723,47.63559490722222,42.74037962986111,55.6973449075,14.581152778125,20.62259027775694,17.92888888875,36.54848611145834,21.21652314826389,34.77057638916667,20.588444444513886,21.80818518513889,52.40120833291667,31.475273148125,46.54555092597222,16.401865740486112,22.86572453680556,46.64377546305556,7.966495370326389,16.02077546304861,16.132361111055555
2018-05-03,12.107377314631945,19.619462963125002,9.241824074118055,19.02233564797917,50.18196527770833,42.402870369930554,54.73575462986111,15.612548610791666,21.072828704027778,19.968162036944445,36.43167361083333,21.910775462916668,34.05838888895833,20.47982175972222,21.00228935152778,53.478212963541665,33.221682870833334,47.46137731472223,16.909226852152777,23.282465277638888,47.51037731458334,8.533046296125,18.393849536798612,16.03674074111111
2018-05-04,13.533201388722222,18.479664351916668,7.120636574104166,19.53504861095139,49.00154166631945,42.438460648125,52.27999768479167,15.438333333465279,17.847009258680558,20.070087963055556,40.63766666645833,18.65272916625,31.627194444513886,19.45054861111111,20.74981250013889,52.20033333333333,31.258097222361112,42.93577777743056,15.054129629444443,20.58641666652778,46.569490740625,7.971918981402778,14.867930555736113,14.677828703770833
2018-05-05,14.110504629368055,18.306953704027777,7.1458078703194445,16.67806944451389,36.613613426111115,36.65504629576389,25.34375,15.545918981548612,17.159199074256943,16.094057870208335,27.016057870138887,18.676518518541666,31.918171296875,15.870354166319446,21.921710647777775,48.254789351597225,29.553787037152777,31.207784722222225,14.580624999965279,20.38328703715278,43.85879398173611,7.727270833277777,12.11584259273611,14.890631944395832
2018-05-06,13.831275463055555,18.238555555416667,7.5422083336388885,15.983363426166667,38.379502315069445,34.992581018402774,25.205087963055558,14.476254629291667,15.75944212967361,16.372081018402778,26.608810184791665,18.412562499722224,28.974743055833333,15.827250000236111,21.091321759236113,46.613967592361114,30.128261574166668,33.55816666708333,14.718497685312501,19.222652777916668,40.320833333125,7.349620370236112,11.698050925909723,14.580000000090276
2018-05-07,13.555620370416667,17.948034721805556,7.233412037027778,18.701590277569444,53.41195370375,41.74903009263889,55.310726851805555,15.41442592590972,14.991877314736112,20.26043518534722,41.16661342583333,18.299196759166666,29.40539351854167,19.845569444166667,19.565800925694443,54.329886574027775,28.497097221875,48.3849745375,14.946706018263889,19.40342361078472,41.076060185208334,8.304351851881945,15.288581018305555,13.719599537090279
2018-05-08,13.121773148590277,17.770851851965276,6.989289351715278,19.021085648159723,51.579261574305555,41.05626157395833,53.87486805527778,14.73734490673611,14.879728709402778,21.996819444305558,40.11640972208333,19.144004210972223,31.029303240902777,19.50937962923611,19.163354166458333,53.55349305548611,28.618342592291665,48.13451620395833,14.95115740717361,20.094215277569443,43.93353703708333,7.599171296361111,14.881219907527777,13.928925926291667
2018-05-09,13.19282638867361,18.283219907333333,8.201296296284722,18.111456018437497,48.53190740791667,42.065321759305554,49.93787500034722,15.091067129416665,17.908856481666664,20.900754629722222,38.13769907423611,19.658513889305553,32.611773148194445,20.420384259166667,20.475347222430557,52.82982638944444,31.5821875,49.597212962430554,15.967553240604168,21.482192129583336,42.62951388888889,7.856608796305555,14.752905092631945,13.9706157408125
2018-05-10,14.181932870791666,20.5053449073125,10.388819444493055,16.833087963138887,38.90144212993056,36.35971527763889,33.25688888909722,14.256430555729168,20.20870370379861,15.383696759166668,28.59024999979167,20.096967592777776,33.078266203194445,16.595986111041668,20.875958333194447,50.48085185173611,32.99032175944444,51.88601388895833,17.478849536645832,22.651108796347224,41.78088425958333,8.030335648222222,15.167592592569443,14.800585647819446
2018-05-11,15.693525462750001,17.207569444375,6.925747685298611,17.261106481652778,38.16377546284722,37.79865046333333,33.97459490743056,14.152770833256945,15.39549768511111,16.07965740701389,34.94020370381944,17.308129629583334,30.883168981249998,16.62144444423611,19.149324074027778,49.27172453715278,28.49401388895833,41.34851620361111,13.303979166736111,20.44745833298611,43.78464814861111,7.546969907395834,13.640629629347222,17.891444444791667
2018-05-12,14.720009259347222,17.588166666548613,7.4965486112986115,16.0512384260625,33.7408125,35.479856481875,25.43366203722222,13.043886574055556,15.752249999812499,16.27614351875,26.642111111041668,17.384513888819445,29.648965277430552,14.551916666874998,20.030706018333333,46.96482638881944,29.759953703680555,28.60059953722222,13.458622685076389,19.876032407430557,41.80745833354167,7.532254629465277,12.465956018638888,17.170995370555556
2018-05-13,14.474562500027778,19.572337962618054,10.866668981798611,15.923474536888888,27.52458101875,35.314342592430556,27.204326388194445,15.482446759208333,20.533898148125,15.424981481388889,24.22526157402778,21.457729166388887,33.08293287006944,16.58170601875,21.62745833326389,46.67183333340277,34.895530092708334,35.49821296347223,16.850296296458332,23.359678241041664,41.16552546256944,8.391879629451388,13.785641203555555,16.679752314999998
2018-05-14,12.713439814687499,20.047525462708332,8.834233796319445,18.538840277333335,43.832749999930556,43.319678240624995,54.24078009277778,17.163134258958333,19.427648148027778,20.940006944583335,40.31258333354167,21.364131944444445,32.163821759166666,19.87320833326389,21.63663657388889,52.17657638861111,31.34381018513889,44.845458333402775,16.138826389048614,23.040173611458336,46.11081712965277,8.142673611090279,18.804340277854166,16.70937962965278
2018-05-15,13.758004629465278,20.080092592222222,9.922710648159722,19.674782407479167,45.32868749993056,43.42066435201389,57.93666435145834,15.840428240756943,20.437337962986113,22.38465740729167,41.30105787076389,21.947118055416666,33.334037036805555,20.679752314930553,21.105270833402777,53.46653472201389,34.261974536874995,50.66044675909722,17.131319444930554,23.083219907361112,49.39597916638889,8.591858796243056,19.21340277763194,17.42641203736111
2018-05-16,12.858870370534722,21.03172685159722,9.765231481409721,19.336106481375,47.32350000027778,43.43879861118055,56.00415740729167,15.176504629326388,23.09484027722222,22.276942129305557,37.250527777777776,23.106743055486113,35.347479166527776,20.972164351597222,21.546770833680554,54.00461805583333,34.31003935180556,46.409004629444446,17.644453703472223,23.284842592013888,50.625745370347225,7.889909722277778,18.538252314381946,16.38334259263889
2018-05-17,14.28495138886111,18.947914351736113,7.071527777888889,18.873587963006944,49.9229050925,41.60776851875,51.937810185208335,15.005344907666666,17.494585647833333,22.597032407152778,41.91551157409722,19.572516203333336,31.70032175930556,19.66108333326389,20.459254629722224,52.287629629583336,29.112916666736112,42.85805787041667,16.044569444194444,21.525296295972222,47.26629861083333,6.9843703703680555,16.156041666583334,16.826439814930556
2018-05-18,14.442335648506944,18.52406249986111,7.525400463131945,18.316666666388887,50.39885185166666,40.18597222222222,50.19333333340278,15.0940000000625,17.27578009263889,19.102826388611113,40.75466898159723,18.432446759027776,31.078048611041666,18.885909722291665,20.44013888909722,51.35309259277778,29.152268518263888,36.816164352152775,15.671585648104168,19.732048611180556,48.62541898131944,7.789798611048612,16.120412036972223,16.833046296180555
2018-05-19,13.519833333305556,17.927238426111114,7.718717592680556,16.124546296194445,34.204101851666664,34.812745370624995,24.702141203680554,12.783222222138889,17.346182870416666,16.243287036875003,24.63967592625,18.551567129444447,31.12836574069444,15.075983796409723,20.998965277569443,47.36560416645833,29.19643981479167,28.493543981527775,15.522423611298612,20.80078009236111,48.47304398152778,7.519759259284722,12.504506944500001,16.37798611125
2018-05-20,15.140791666243056,17.667657407180556,7.6267106482013896,15.66552546296528,34.01138888888889,34.55272685152778,24.79353009298611,14.109231481597222,16.895347222083334,16.163386574027776,22.40511111125,18.719550926180556,29.85150925916667,15.49140277798611,19.9869027775,46.24686574125,27.471993055625,31.187472222430554,14.964210647840279,20.220708333333334,44.63536111104167,6.788493055506944,12.830113425979167,17.367995370208334
2018-05-21,15.8597708335,18.18430092604167,7.6506944443541665,15.969298610729165,42.29256481423611,32.59227083333334,32.80262731430556,13.420358796486111,15.678048611249999,15.847199073590279,30.668553240694443,18.082034722569446,29.152680555416666,16.479196759444445,20.404178240833332,48.75467592631944,28.67880787013889,48.21577777784722,14.649881944465278,19.080835648125,41.88392361131944,6.875192129729167,12.977541666375,15.695849536916667
2018-05-22,13.705935185347222,18.568393518215277,7.2066527778680545,18.49884490759722,52.495074074375,41.05461111111111,52.46909490777777,15.014282407222222,16.025041666541668,22.716979166944444,40.93694212951389,18.279504629513887,30.62195370340278,19.17248148152778,19.88533796263889,54.58420138861111,29.11826388902778,46.58186342604167,14.423361111,19.319835648166666,46.646743055,7.270041666631944,16.031025462916666,15.242331018451388
